product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/red-tape-sports-walking-shoes-women-comfortable-slip-on/p/itmeb56619ce2eaa?pid=SHOGNQAUHWNVRBCE&lid=LSTSHOGNQAUHWNVRBCEKOSBMN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGNQAUHWNVRBCE.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Sports Walking Shoes for Women | Comfortable Slip-On Walking Shoes For Women,RED TAPE ,1349,0.7,4.2,2012
https://www.flipkart.com/asian-elasto-02-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-peach-jogging-walking-gym-party/p/itm048e42e0d1702?pid=SHOFM75W4JHBHZFB&lid=LSTSHOFM75W4JHBHZFBI1OTAO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOFM75W4JHBHZFB.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,"Elasto-02 sports shoes for women | Running shoes for girls stylish latest design new fashion |casual sneakers for ladies | Lace up Lightweight peach shoes for jogging, walking, gym & party Running Shoes For Women",asian ,688,0.54,4.2,84807
https://www.flipkart.com/sparx-sl-168-running-shoes-women/p/itme3d754f2ad6c3?pid=SHOFYKYHKG8ZHFNH&lid=LSTSHOFYKYHKG8ZHFNHBIQFWI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOFYKYHKG8ZHFNH.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,SL 168 Running Shoes For Women,Sparx ,929,0.07,4.2,3891
https://www.flipkart.com/adidas-azurewalk-w-walking-shoes-women/p/itm435c0483dfb45?pid=SHOGGW4AFYH4EU6X&lid=LSTSHOGGW4AFYH4EU6XAAS821&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EDJkX8VMhJbZ8WjigqDY1iKhBg11teTtGY1Bew-7Z0FIQ%3D%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,AzureWalk W Walking Shoes For Women,ADIDAS ,2300,0.49,4.1,394
https://www.flipkart.com/adidas-galaxy-6-running-shoes-women/p/itmccb1476173709?pid=SHOGJVKUDPZRVVQG&lid=LSTSHOGJVKUDPZRVVQGLQ97BR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EAePhtX1PJDs7hrL-rok52l77CqIu9S_6YUhbZX_SOo7A%3D%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,GALAXY 6 Running Shoes For Women,ADIDAS ,2829,0.52,4.1,269
https://www.flipkart.com/asian-fashion-02-sports-shoes-women-without-laces-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-slip-grey-jogging-walking-gym-party-walking/p/itmf7ct5bpync2uh?pid=SHOF7CRTUHGSHPJW&lid=LSTSHOF7CRTUHGSHPJWE2CSUH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_49&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOF7CRTUHGSHPJW.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,"Fashion-02 sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Slip on grey shoes for jogging, walking, gym & party Walking Shoes For Women",asian ,693,0.3,4.1,16621
https://www.flipkart.com/asian-elasto-02-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-grey-jogging-walking-gym-party/p/itmcb0e95d33bfb1?pid=SHOFJKQRPXSXYESZ&lid=LSTSHOFJKQRPXSXYESZPLEMIS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_50&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOFJKQRPXSXYESZ.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,"Elasto-02 sports shoes for women | Running shoes for girls stylish latest design new fashion |casual sneakers for ladies | Lace up Lightweight grey shoes for jogging, walking, gym & party Running Shoes For Women",asian ,688,0.54,4.2,84807
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itma7f954119a56d?pid=SHOGG44YERGYBWBB&lid=LSTSHOGG44YERGYBWBBCAN0PP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_51&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EABnW4yFfkV0_L5_MlcyApus09e-udNfeFVBf8DVzLb5Q%3D%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS ,815,0.18,4.2,990
https://www.flipkart.com/campus-alice-running-shoes-women/p/itm6c7db23f2c8ff?pid=SHOFXNU8UH9HCESA&lid=LSTSHOFXNU8UH9HCESAKWL8U0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_52&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EDvy-Je1pi7a_bnRIDzG__qChMTeNEC8pj3tg32aIQXkPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,ALICE Running Shoes For Women,CAMPUS ,1003,0.28,4.3,24914
https://www.flipkart.com/campus-alexa-running-shoes-women/p/itm9e99c46516903?pid=SHOFHBUYUZEGHBCA&lid=LSTSHOFHBUYUZEGHBCAETDVM2&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_53&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOFHBUYUZEGHBCA.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,ALEXA Running Shoes For Women,CAMPUS ,1171,0.31,4.3,13214
https://www.flipkart.com/asian-firefly-04-white-sports-gym-jogging-walking-training-stylish-running-shoes-women/p/itm508025c63da8f?pid=SHOGGG7EWSUSMM89&lid=LSTSHOGGG7EWSUSMM89E8GLWR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_54&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGGG7EWSUSMM89.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,"Firefly-04 White Sports,Gym,Jogging,Walking,Training,Stylish Running Shoes For Women",asian ,734,0.26,4.1,8661
https://www.flipkart.com/roadster-sneakers-women/p/itm0291815971768?pid=SHOGRNN6H258FX4Z&lid=LSTSHOGRNN6H258FX4Z2G6QDZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_55&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGRNN6H258FX4Z.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Sneakers For Women,Roadster ,602,0.84,3.8,1758
https://www.flipkart.com/campus-camp-ruby-walking-shoes-women/p/itm6f2e32ba4f689?pid=SHOGHXNVXUD3BPDN&lid=LSTSHOGHXNVXUD3BPDNKCZHIM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_56&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGHXNVXUD3BPDN.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,CAMP-RUBY Walking Shoes For Women,CAMPUS ,1019,0.27,4.2,263
https://www.flipkart.com/campus-matty-walking-shoes-women/p/itme5f670e83532b?pid=SHOGFSAUCQBNURAS&lid=LSTSHOGFSAUCQBNURASKOHWIL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_57&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EDe8HPhB44Wm8v4zO1XX2zkaw3usk1FKVsJRj98MKpr5vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,MATTY Walking Shoes For Women,CAMPUS ,846,0.15,4.1,7678
https://www.flipkart.com/adidas-galaxy-6-w-running-shoes-women/p/itm25d25eef31926?pid=SHOGW3NUVNEW7YZG&lid=LSTSHOGW3NUVNEW7YZGOEDZKF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_58&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-ECPll1E7AUsLDdIczfqn7Zd6nW9gn_pGqM66t3nZdQ_sw%3D%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Galaxy 6 W Running Shoes For Women,ADIDAS ,3419,0.43,4.3,29
https://www.flipkart.com/sparx-sl-194-running-shoes-women/p/itma10aaf9018f67?pid=SHOGCPSEZZUJU2W8&lid=LSTSHOGCPSEZZUJU2W8BKXTGJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_59&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGCPSEZZUJU2W8.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,SL 194 Running Shoes For Women,Sparx ,824,0.25,4.2,2804
https://www.flipkart.com/adidas-runfalcon-3-0-w-running-shoes-women/p/itmcb693f7d30ede?pid=SHOGW3NFGHCCY3PH&lid=LSTSHOGW3NFGHCCY3PHLWLPLD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_60&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGW3NFGHCCY3PH.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,RUNFALCON 3.0 W Running Shoes For Women,ADIDAS ,3889,0.41,4.3,4
https://www.flipkart.com/campus-running-shoes-women/p/itmec2134aa791ec?pid=SHOGEWGMEHZWZJXG&lid=LSTSHOGEWGMEHZWZJXGG76R1B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_61&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EAw3lGbQbakJQo0ZzhRt-dJ5UebP08dZ9Pu-ppvRVeygw%3D%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Running Shoes For Women,CAMPUS ,977,0.12,4.2,7040
https://www.flipkart.com/campus-dazzler-running-shoes-women/p/itm1dadc3b411fcf?pid=SHOGSUQGHHPZGM9K&lid=LSTSHOGSUQGHHPZGM9KUVFYZW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_62&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EDzSQYz11zKPxWR_vrnfIO4kbRH6DM2ZpU0csbhhHvN-oE8waCTrWcncKeK_ydPfoM%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,DAZZLER Running Shoes For Women,CAMPUS ,1269,0.2,4,448
https://www.flipkart.com/nike-downshifter-12-running-shoes-women/p/itm9f310b0239268?pid=SHOGRRR3HS6FDCFH&lid=LSTSHOGRRR3HS6FDCFHFARZKZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_63&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGRRR3HS6FDCFH.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Downshifter 12 Running Shoes For Women,NIKE ,3595,0.1,4.2,1398
https://www.flipkart.com/sparx-sl-123-walking-shoes-women/p/itm4e54111c1ae23?pid=SHOFCUQHABCMFT6Q&lid=LSTSHOFCUQHABCMFT6QP4SYZY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_64&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOFCUQHABCMFT6Q.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,SL 123 Walking Shoes For Women,Sparx ,755,0.24,4.3,7097
https://www.flipkart.com/adidas-rayrun-w-running-shoes-women/p/itm4ac73028b6e57?pid=SHOGGW49ZHEDHPPG&lid=LSTSHOGGW49ZHEDHPPGWNEZTZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_65&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGGW49ZHEDHPPG.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,RayRun W Running Shoes For Women,ADIDAS ,2139,0.46,4.4,1588
https://www.flipkart.com/skechers-go-run-fast-running-shoes-women/p/itm21c06fd48f2ee?pid=SHOG4VHZCRY3UAXG&lid=LSTSHOG4VHZCRY3UAXG7IFWDA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_66&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOG4VHZCRY3UAXG.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,GO RUN FAST - Running Shoes For Women,Skechers ,2899,0.47,4.4,317
https://www.flipkart.com/campus-rex-walking-shoes-women/p/itm0219130c93d0b?pid=SHOGSUQFT4GBC9H3&lid=LSTSHOGSUQFT4GBC9H3UHDLUX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_67&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-ECF8BEXIh0AefQ9NUBsg5kr8gAzgOnZvKr8twCPoxy_IE4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,REX Walking Shoes For Women,CAMPUS ,946,0.13,4.1,121
https://www.flipkart.com/adidas-questar-2-w-running-shoes-women/p/itm2d80a4d05e69c?pid=SHOGW3NUHZEZQRPC&lid=LSTSHOGW3NUHZEZQRPCLP2AWZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_68&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-ECvwcaKoKnusdXqCtYSy1iQbIGgh2UanwbCW2CxyVvmsIQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,QUESTAR 2 W Running Shoes For Women,ADIDAS ,4559,0.43,3.8,5
https://www.flipkart.com/fabbmate-trendy-sports-walking-memory-foam-running-shoes-women/p/itm2819ceb3ce43a?pid=SHOGZEZWQCHGNXGY&lid=LSTSHOGZEZWQCHGNXGYJXERUN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&spotlightTagId=BestsellerId_osp%2Fiko%2Fd20&srno=s_2_69&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGZEZWQCHGNXGY.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,"Fabbmate Trendy Sports ,Walking with Memory Foam Running Shoes For Women",Fabbmate ,354,0.55,4,29582
https://www.flipkart.com/puma-retaliate-2-wn-s-running-shoes-women/p/itm03c7448b552d0?pid=SHOGVCX8UHJF4TWT&lid=LSTSHOGVCX8UHJF4TWTJBPETX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_71&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EAALctzj3Vc4OWYL65ZL8Clco-2AspZ5uEIuCDv2E7kNEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Retaliate 2 Wn s Running Shoes For Women,PUMA ,2759,0.54,4.5,17
https://www.flipkart.com/asian-sunshine-01-mauve-casuals-walking-training-running-stylish-walking-shoes-women/p/itm243d92e44467b?pid=SHOGJ44PHTRPXPFM&lid=LSTSHOGJ44PHTRPXPFMXM7GX2&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_73&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGJ44PHTRPXPFM.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,"Sunshine-01 Mauve Casuals,Walking,Training,Running,Stylish Walking Shoes For Women",asian ,662,0.33,4.1,17558
https://www.flipkart.com/campus-mauve-walking-shoes-women/p/itm75a29e8811f4c?pid=SHOGBZ8UHYWPYZDG&lid=LSTSHOGBZ8UHYWPYZDGEZK8JJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_74&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGBZ8UHYWPYZDG.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,MAUVE Walking Shoes For Women,CAMPUS ,900,0.19,4.2,45
https://www.flipkart.com/campus-camp-eloy-walking-shoes-women/p/itm15b9bf2b39458?pid=SHOGMFFXY7HZXPUF&lid=LSTSHOGMFFXY7HZXPUFB6YEM9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_75&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGMFFXY7HZXPUF.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,CAMP ELOY Walking Shoes For Women,CAMPUS ,787,0.21,4.3,2770
https://www.flipkart.com/campus-claire-collector-s-edition-running-shoes-women/p/itm06bf69d5dfe5a?pid=SHOFW6Z7CZ3ZUFPF&lid=LSTSHOFW6Z7CZ3ZUFPFM5IRAF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_76&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOFW6Z7CZ3ZUFPF.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,CLAIRE Running Shoes For Women,CAMPUS ,1044,0.25,4.3,913
https://www.flipkart.com/campus-alice-running-shoes-women/p/itmc5bb93d7ae9d2?pid=SHOFXNU8ZJ8XXYHG&lid=LSTSHOFXNU8ZJ8XXYHGYUSZHM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_77&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-ECyDZyQStzwDI4aGahHbTNJwjMXdEaas4hfKIHeo1wo72aRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,ALICE Running Shoes For Women,CAMPUS ,968,0.3,4.3,24914
https://www.flipkart.com/adidas-runfalcon-3-0-w-running-shoes-women/p/itmef286699e0ecb?pid=SHOGW3MHTGEETHDY&lid=LSTSHOGW3MHTGEETHDYFWKVA1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_78&otracker=search&otracker1=search&fm=organic&iid=en_bnN4SboNYkyEBDg6PkEJLi8CnXB_xUVU06T0Z0pE-EDz9pGRTSmsRLms52XfqF3eSpQ2_0mtt01G2CT6Tpz-KInfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,RUNFALCON 3.0 W Running Shoes For Women,ADIDAS ,3759,0.43,4.8,5
https://www.flipkart.com/campus-walking-shoes-women/p/itmbb03b848aa2a4?pid=SHOGFC8EMBMRUC6Z&lid=LSTSHOGFC8EMBMRUC6ZCOQWXR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_79&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGFC8EMBMRUC6Z.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Walking Shoes For Women,CAMPUS ,722,0.35,4.2,227
https://www.flipkart.com/red-tape-walking-shoes-women/p/itm69e8cd075b4a4?pid=SHOGGHMEGNRF6ASX&lid=LSTSHOGGHMEGNRF6ASXGOFBND&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_80&otracker=search&otracker1=search&fm=organic&iid=f0fe654d-1b9a-45d7-af21-85b24c553a72.SHOGGHMEGNRF6ASX.SEARCH&ppt=sp&ppn=sp&ssid=70i52bsw680000001716204987291&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1769,0.7,4.2,2074
https://www.flipkart.com/adidas-coreracer-running-shoes-women/p/itm989adc2ff9f10?pid=SHOGGW46HGGZXHSH&lid=LSTSHOGGW46HGGZXHSHDI6MOL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_81&otracker=search&otracker1=search&fm=organic&iid=en_gKv4bMhOwm9mwhuH62quZuT2uwjXcVunUFfEZ5wc1NWiP1TGkuHaK_uVeEaPhSkZXnhY2Zd9KYdtEG1WUkraeg%3D%3D&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,Coreracer Running Shoes For Women,ADIDAS ,3167,0.43,3.9,78
https://www.flipkart.com/campus-camp-clancy-walking-shoes-women/p/itm754e45d71a6be?pid=SHOGKDREXZY9GR2R&lid=LSTSHOGKDREXZY9GR2R52B5DD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_82&otracker=search&otracker1=search&fm=organic&iid=en_gKv4bMhOwm9mwhuH62quZuT2uwjXcVunUFfEZ5wc1NWVhMMybZMBTfBgQY8J5Nwzb8PBgX69sSVprXKRdEr0UA%3D%3D&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,CAMP-CLANCY Walking Shoes For Women,CAMPUS ,1032,0.35,4.1,719
https://www.flipkart.com/asian-firefly-09-pink-gym-sports-walking-stylish-running-shoes-women/p/itm4dc81f11ffa49?pid=SHOGN9YEVXHBGRPD&lid=LSTSHOGN9YEVXHBGRPDUBPVJG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_83&otracker=search&otracker1=search&fm=organic&iid=f25d9c0e-2a6e-4e91-8d32-b658bd9ec523.SHOGN9YEVXHBGRPD.SEARCH&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,"Firefly-09 Pink Gym,Sports,Walking,Stylish Running Shoes For Women",asian ,734,0.33,4.2,6416
https://www.flipkart.com/nike-revolution-5-running-shoes-women/p/itm18ab63bb5a8d4?pid=SHOGSFAZXRYGYSGH&lid=LSTSHOGSFAZXRYGYSGHLWVAPA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_84&otracker=search&otracker1=search&fm=organic&iid=f25d9c0e-2a6e-4e91-8d32-b658bd9ec523.SHOGSFAZXRYGYSGH.SEARCH&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,Revolution 5 Running Shoes For Women,NIKE ,2786,0.24,4.2,1275
https://www.flipkart.com/campus-camp-punk-walking-shoes-women/p/itmcf7701cac3f31?pid=SHOGENN8PYZNTTTJ&lid=LSTSHOGENN8PYZNTTTJZWAAF3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_85&otracker=search&otracker1=search&fm=organic&iid=f25d9c0e-2a6e-4e91-8d32-b658bd9ec523.SHOGENN8PYZNTTTJ.SEARCH&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,CAMP-PUNK Walking Shoes For Women,CAMPUS ,1086,0.22,4.2,1082
https://www.flipkart.com/campus-zoe-plus-walking-shoes-women/p/itmff9d46ef775f9?pid=SHOFX96JWGRYKJTB&lid=LSTSHOFX96JWGRYKJTBPDXIWN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_86&otracker=search&otracker1=search&fm=organic&iid=f25d9c0e-2a6e-4e91-8d32-b658bd9ec523.SHOFX96JWGRYKJTB.SEARCH&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,ZOE PLUS Walking Shoes For Women,CAMPUS ,640,0.19,4.1,10149
https://www.flipkart.com/adidas-lite-racer-3-0-running-shoes-women/p/itma6036e27b5408?pid=SHOGGW2YFSKWZTYG&lid=LSTSHOGGW2YFSKWZTYGIPFBWF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_87&otracker=search&otracker1=search&fm=organic&iid=en_gKv4bMhOwm9mwhuH62quZuT2uwjXcVunUFfEZ5wc1NVdsqbh6eDSWeHRwqhztEtx3tiyegFplrDuU7lfA_KW9A%3D%3D&ppt=sp&ppn=sp&ssid=nbh47r1gdc0000001716204989849&qH=32e27b1148959538,Lite Racer 3.0 Running Shoes For Women,ADIDAS ,2833,0.43,4,7
